"Date","time_GMT","tide_height","season","tide_datetime"
1996-01-10,13:00:00,2.96,1996,"1996-01-10 13:00:00"
1996-01-10,14:00:00,2.46,1996,"1996-01-10 14:00:00"
1996-01-10,15:00:00,2.29,1996,"1996-01-10 15:00:00"
1996-01-10,16:00:00,2.37,1996,"1996-01-10 16:00:00"
1996-01-10,17:00:00,2.88,1996,"1996-01-10 17:00:00"
1996-01-10,18:00:00,3.4,1996,"1996-01-10 18:00:00"
1996-01-10,19:00:00,3.8,1996,"1996-01-10 19:00:00"
1996-01-10,20:00:00,4.12,1996,"1996-01-10 20:00:00"
1996-01-10,21:00:00,4.09,1996,"1996-01-10 21:00:00"
1996-01-10,22:00:00,3.69,1996,"1996-01-10 22:00:00"
1996-01-10,23:00:00,3.06,1996,"1996-01-10 23:00:00"
1996-01-11,00:00:00,2.29,1996,"1996-01-11 00:00:00"
1996-01-11,01:00:00,1.44,1996,"1996-01-11 01:00:00"
1996-01-11,02:00:00,0.67,1996,"1996-01-11 02:00:00"
1996-01-11,03:00:00,0.28,1996,"1996-01-11 03:00:00"
1996-01-11,04:00:00,0.34,1996,"1996-01-11 04:00:00"
1996-01-11,05:00:00,0.91,1996,"1996-01-11 05:00:00"
1996-01-11,06:00:00,1.61,1996,"1996-01-11 06:00:00"
1996-01-11,07:00:00,2.37,1996,"1996-01-11 07:00:00"
1996-01-11,08:00:00,3.2,1996,"1996-01-11 08:00:00"
1996-01-11,09:00:00,3.91,1996,"1996-01-11 09:00:00"
1996-01-11,10:00:00,4.13,1996,"1996-01-11 10:00:00"
1996-01-11,11:00:00,4.05,1996,"1996-01-11 11:00:00"
1996-01-11,12:00:00,3.73,1996,"1996-01-11 12:00:00"
1996-01-11,13:00:00,3.19,1996,"1996-01-11 13:00:00"
1996-01-11,14:00:00,2.66,1996,"1996-01-11 14:00:00"
1996-01-11,15:00:00,2.25,1996,"1996-01-11 15:00:00"
1996-01-11,16:00:00,2.27,1996,"1996-01-11 16:00:00"
1996-01-11,17:00:00,2.38,1996,"1996-01-11 17:00:00"
1996-01-11,18:00:00,2.72,1996,"1996-01-11 18:00:00"
1996-01-11,19:00:00,3.16,1996,"1996-01-11 19:00:00"
1996-01-11,20:00:00,3.51,1996,"1996-01-11 20:00:00"
1996-01-11,21:00:00,3.74,1996,"1996-01-11 21:00:00"
1996-01-11,22:00:00,3.68,1996,"1996-01-11 22:00:00"
1996-01-11,23:00:00,3.35,1996,"1996-01-11 23:00:00"
1996-01-12,00:00:00,2.75,1996,"1996-01-12 00:00:00"
1996-01-12,01:00:00,2.09,1996,"1996-01-12 01:00:00"
1996-01-12,02:00:00,1.41,1996,"1996-01-12 02:00:00"
1996-01-12,03:00:00,0.94,1996,"1996-01-12 03:00:00"
1996-01-12,04:00:00,0.72,1996,"1996-01-12 04:00:00"
1996-01-12,05:00:00,0.94,1996,"1996-01-12 05:00:00"
1996-01-12,06:00:00,1.42,1996,"1996-01-12 06:00:00"
1996-01-12,07:00:00,2.16,1996,"1996-01-12 07:00:00"
1996-01-12,08:00:00,3,1996,"1996-01-12 08:00:00"
1996-01-12,09:00:00,3.78,1996,"1996-01-12 09:00:00"
1996-01-12,10:00:00,4.21,1996,"1996-01-12 10:00:00"
1996-01-12,11:00:00,4.44,1996,"1996-01-12 11:00:00"
1996-01-12,12:00:00,4.32,1996,"1996-01-12 12:00:00"
1996-01-12,13:00:00,3.97,1996,"1996-01-12 13:00:00"
1996-01-12,14:00:00,3.4,1996,"1996-01-12 14:00:00"
1996-01-12,15:00:00,2.75,1996,"1996-01-12 15:00:00"
1996-01-12,16:00:00,2.4,1996,"1996-01-12 16:00:00"
1996-01-12,17:00:00,2.2,1996,"1996-01-12 17:00:00"
1996-01-12,18:00:00,2.27,1996,"1996-01-12 18:00:00"
1996-01-12,19:00:00,2.47,1996,"1996-01-12 19:00:00"
1996-01-12,20:00:00,2.88,1996,"1996-01-12 20:00:00"
1996-01-12,21:00:00,3.22,1996,"1996-01-12 21:00:00"
1996-01-12,22:00:00,3.43,1996,"1996-01-12 22:00:00"
1996-01-12,23:00:00,3.38,1996,"1996-01-12 23:00:00"
1996-01-13,00:00:00,3.17,1996,"1996-01-13 00:00:00"
1996-01-13,01:00:00,2.66,1996,"1996-01-13 01:00:00"
1996-01-13,02:00:00,2.12,1996,"1996-01-13 02:00:00"
1996-01-13,03:00:00,1.55,1996,"1996-01-13 03:00:00"
1996-01-13,04:00:00,1.28,1996,"1996-01-13 04:00:00"
1996-01-13,05:00:00,1.23,1996,"1996-01-13 05:00:00"
1996-01-13,06:00:00,1.52,1996,"1996-01-13 06:00:00"
1996-01-13,07:00:00,2.03,1996,"1996-01-13 07:00:00"
1996-01-13,08:00:00,2.83,1996,"1996-01-13 08:00:00"
1996-01-13,09:00:00,3.59,1996,"1996-01-13 09:00:00"
1996-01-13,10:00:00,4.26,1996,"1996-01-13 10:00:00"
1996-01-13,11:00:00,4.69,1996,"1996-01-13 11:00:00"
1996-01-13,12:00:00,4.79,1996,"1996-01-13 12:00:00"
1996-01-13,13:00:00,4.62,1996,"1996-01-13 13:00:00"
1996-01-13,14:00:00,4.08,1996,"1996-01-13 14:00:00"
1996-01-13,15:00:00,3.32,1996,"1996-01-13 15:00:00"
1996-01-13,16:00:00,2.62,1996,"1996-01-13 16:00:00"
1996-01-13,17:00:00,2.14,1996,"1996-01-13 17:00:00"
1996-01-13,18:00:00,1.86,1996,"1996-01-13 18:00:00"
1996-01-13,19:00:00,1.78,1996,"1996-01-13 19:00:00"
1996-01-13,20:00:00,1.8,1996,"1996-01-13 20:00:00"
1996-01-13,21:00:00,2.39,1996,"1996-01-13 21:00:00"
1996-01-13,22:00:00,2.72,1996,"1996-01-13 22:00:00"
1996-01-13,23:00:00,3,1996,"1996-01-13 23:00:00"
1996-01-14,00:00:00,3.18,1996,"1996-01-14 00:00:00"
1996-01-14,01:00:00,3.02,1996,"1996-01-14 01:00:00"
1996-01-14,02:00:00,2.69,1996,"1996-01-14 02:00:00"
1996-01-14,03:00:00,2.23,1996,"1996-01-14 03:00:00"
1996-01-14,04:00:00,1.71,1996,"1996-01-14 04:00:00"
1996-01-14,05:00:00,1.61,1996,"1996-01-14 05:00:00"
1996-01-14,06:00:00,1.66,1996,"1996-01-14 06:00:00"
1996-01-14,07:00:00,1.88,1996,"1996-01-14 07:00:00"
1996-01-14,08:00:00,2.48,1996,"1996-01-14 08:00:00"
1996-01-14,09:00:00,3.15,1996,"1996-01-14 09:00:00"
1996-01-14,10:00:00,3.98,1996,"1996-01-14 10:00:00"
1996-01-14,11:00:00,4.64,1996,"1996-01-14 11:00:00"
1996-01-14,12:00:00,4.88,1996,"1996-01-14 12:00:00"
1996-01-14,13:00:00,4.98,1996,"1996-01-14 13:00:00"
1996-01-14,14:00:00,4.57,1996,"1996-01-14 14:00:00"
1996-01-14,15:00:00,3.86,1996,"1996-01-14 15:00:00"
1996-01-14,16:00:00,3.1,1996,"1996-01-14 16:00:00"
1996-01-14,17:00:00,2.27,1996,"1996-01-14 17:00:00"
1996-01-14,18:00:00,1.62,1996,"1996-01-14 18:00:00"
1996-01-14,19:00:00,1.02,1996,"1996-01-14 19:00:00"
1996-01-14,20:00:00,1.08,1996,"1996-01-14 20:00:00"
1996-01-14,21:00:00,1.24,1996,"1996-01-14 21:00:00"
1996-01-14,22:00:00,1.68,1996,"1996-01-14 22:00:00"
1996-01-14,23:00:00,2.11,1996,"1996-01-14 23:00:00"
1996-01-15,00:00:00,2.53,1996,"1996-01-15 00:00:00"
1996-01-15,01:00:00,2.76,1996,"1996-01-15 01:00:00"
1996-01-15,02:00:00,2.73,1996,"1996-01-15 02:00:00"
1996-01-15,03:00:00,2.65,1996,"1996-01-15 03:00:00"
1996-01-15,04:00:00,2.44,1996,"1996-01-15 04:00:00"
1996-01-15,05:00:00,1.93,1996,"1996-01-15 05:00:00"
1996-01-15,06:00:00,1.77,1996,"1996-01-15 06:00:00"
1996-01-15,07:00:00,1.67,1996,"1996-01-15 07:00:00"
1996-01-15,08:00:00,2.13,1996,"1996-01-15 08:00:00"
1996-01-15,09:00:00,2.77,1996,"1996-01-15 09:00:00"
1996-01-15,10:00:00,3.4,1996,"1996-01-15 10:00:00"
1996-01-15,11:00:00,4.29,1996,"1996-01-15 11:00:00"
1996-01-15,12:00:00,4.83,1996,"1996-01-15 12:00:00"
1996-01-15,13:00:00,5.18,1996,"1996-01-15 13:00:00"
1996-01-15,14:00:00,5.22,1996,"1996-01-15 14:00:00"
1996-01-15,15:00:00,4.43,1996,"1996-01-15 15:00:00"
1996-01-15,16:00:00,3.77,1996,"1996-01-15 16:00:00"
1996-01-15,17:00:00,2.96,1996,"1996-01-15 17:00:00"
1996-01-15,18:00:00,1.83,1996,"1996-01-15 18:00:00"
1996-01-15,19:00:00,0.97,1996,"1996-01-15 19:00:00"
1996-01-15,20:00:00,0.34,1996,"1996-01-15 20:00:00"
1996-01-15,21:00:00,0.15,1996,"1996-01-15 21:00:00"
1996-01-15,22:00:00,0.51,1996,"1996-01-15 22:00:00"
1996-01-15,23:00:00,1.07,1996,"1996-01-15 23:00:00"
1996-01-16,00:00:00,1.87,1996,"1996-01-16 00:00:00"
1996-01-16,01:00:00,2.44,1996,"1996-01-16 01:00:00"
1996-01-16,02:00:00,2.71,1996,"1996-01-16 02:00:00"
1996-01-16,03:00:00,2.88,1996,"1996-01-16 03:00:00"
1996-01-16,04:00:00,2.74,1996,"1996-01-16 04:00:00"
1996-01-16,05:00:00,2.55,1996,"1996-01-16 05:00:00"
1996-01-16,06:00:00,2.17,1996,"1996-01-16 06:00:00"
1996-01-16,07:00:00,1.93,1996,"1996-01-16 07:00:00"
1996-01-16,08:00:00,1.98,1996,"1996-01-16 08:00:00"
1996-01-16,09:00:00,2.37,1996,"1996-01-16 09:00:00"
1996-01-16,10:00:00,3.06,1996,"1996-01-16 10:00:00"
1996-01-16,11:00:00,4,1996,"1996-01-16 11:00:00"
1996-01-16,12:00:00,4.87,1996,"1996-01-16 12:00:00"
1996-01-16,13:00:00,5.65,1996,"1996-01-16 13:00:00"
1996-01-16,14:00:00,5.99,1996,"1996-01-16 14:00:00"
1996-01-16,15:00:00,5.72,1996,"1996-01-16 15:00:00"
1996-01-16,16:00:00,4.99,1996,"1996-01-16 16:00:00"
1996-01-16,17:00:00,3.89,1996,"1996-01-16 17:00:00"
1996-01-16,18:00:00,2.75,1996,"1996-01-16 18:00:00"
1996-01-16,19:00:00,1.67,1996,"1996-01-16 19:00:00"
1996-01-16,20:00:00,0.55,1996,"1996-01-16 20:00:00"
1996-01-16,21:00:00,0.02,1996,"1996-01-16 21:00:00"
1996-01-16,22:00:00,0.02,1996,"1996-01-16 22:00:00"
1996-01-16,23:00:00,0.44,1996,"1996-01-16 23:00:00"
1996-01-17,00:00:00,1.3,1996,"1996-01-17 00:00:00"
1996-01-17,01:00:00,2.07,1996,"1996-01-17 01:00:00"
1996-01-17,02:00:00,2.8,1996,"1996-01-17 02:00:00"
1996-01-17,03:00:00,3.38,1996,"1996-01-17 03:00:00"
1996-01-17,04:00:00,3.52,1996,"1996-01-17 04:00:00"
1996-01-17,05:00:00,3.34,1996,"1996-01-17 05:00:00"
1996-01-17,06:00:00,3.04,1996,"1996-01-17 06:00:00"
1996-01-17,07:00:00,2.53,1996,"1996-01-17 07:00:00"
1996-01-17,08:00:00,2.16,1996,"1996-01-17 08:00:00"
1996-01-17,09:00:00,2.28,1996,"1996-01-17 09:00:00"
1996-01-17,10:00:00,2.64,1996,"1996-01-17 10:00:00"
1996-01-17,11:00:00,3.39,1996,"1996-01-17 11:00:00"
1996-01-17,12:00:00,4.34,1996,"1996-01-17 12:00:00"
1996-01-17,13:00:00,5.23,1996,"1996-01-17 13:00:00"
1996-01-17,14:00:00,5.76,1996,"1996-01-17 14:00:00"
1996-01-17,15:00:00,6.04,1996,"1996-01-17 15:00:00"
1996-01-17,16:00:00,5.78,1996,"1996-01-17 16:00:00"
1996-01-17,17:00:00,4.85,1996,"1996-01-17 17:00:00"
1996-01-17,18:00:00,3.54,1996,"1996-01-17 18:00:00"
1996-01-17,19:00:00,2.05,1996,"1996-01-17 19:00:00"
1996-01-17,20:00:00,0.8,1996,"1996-01-17 20:00:00"
1996-01-17,21:00:00,-0.49,1996,"1996-01-17 21:00:00"
1996-01-17,22:00:00,-0.97,1996,"1996-01-17 22:00:00"
1996-01-17,23:00:00,-0.86,1996,"1996-01-17 23:00:00"
1996-01-18,00:00:00,-0.18,1996,"1996-01-18 00:00:00"
1996-01-18,01:00:00,0.88,1996,"1996-01-18 01:00:00"
1996-01-18,02:00:00,1.8,1996,"1996-01-18 02:00:00"
1996-01-18,03:00:00,2.67,1996,"1996-01-18 03:00:00"
1996-01-18,04:00:00,3.32,1996,"1996-01-18 04:00:00"
1996-01-18,05:00:00,3.54,1996,"1996-01-18 05:00:00"
1996-01-18,06:00:00,3.16,1996,"1996-01-18 06:00:00"
1996-01-18,07:00:00,2.81,1996,"1996-01-18 07:00:00"
1996-01-18,08:00:00,2.53,1996,"1996-01-18 08:00:00"
1996-01-18,09:00:00,2,1996,"1996-01-18 09:00:00"
1996-01-18,10:00:00,2.17,1996,"1996-01-18 10:00:00"
1996-01-18,11:00:00,2.59,1996,"1996-01-18 11:00:00"
1996-01-18,12:00:00,3.47,1996,"1996-01-18 12:00:00"
1996-01-18,13:00:00,4.54,1996,"1996-01-18 13:00:00"
1996-01-18,14:00:00,5.44,1996,"1996-01-18 14:00:00"
1996-01-18,15:00:00,6.18,1996,"1996-01-18 15:00:00"
1996-01-18,16:00:00,6.4,1996,"1996-01-18 16:00:00"
1996-01-18,17:00:00,5.86,1996,"1996-01-18 17:00:00"
1996-01-18,18:00:00,4.84,1996,"1996-01-18 18:00:00"
1996-01-18,19:00:00,3.33,1996,"1996-01-18 19:00:00"
1996-01-18,20:00:00,1.59,1996,"1996-01-18 20:00:00"
1996-01-18,21:00:00,0.1,1996,"1996-01-18 21:00:00"
1996-01-18,22:00:00,-0.87,1996,"1996-01-18 22:00:00"
1996-01-18,23:00:00,-1.26,1996,"1996-01-18 23:00:00"
1996-01-19,00:00:00,-1.01,1996,"1996-01-19 00:00:00"
1996-01-19,01:00:00,-0.11,1996,"1996-01-19 01:00:00"
1996-01-19,02:00:00,1.03,1996,"1996-01-19 02:00:00"
1996-01-19,03:00:00,2.12,1996,"1996-01-19 03:00:00"
1996-01-19,04:00:00,3.25,1996,"1996-01-19 04:00:00"
1996-01-19,05:00:00,3.73,1996,"1996-01-19 05:00:00"
1996-01-19,06:00:00,3.72,1996,"1996-01-19 06:00:00"
1996-01-19,07:00:00,3.5,1996,"1996-01-19 07:00:00"
1996-01-19,08:00:00,2.88,1996,"1996-01-19 08:00:00"
1996-01-19,09:00:00,2.3,1996,"1996-01-19 09:00:00"
1996-01-19,10:00:00,1.99,1996,"1996-01-19 10:00:00"
1996-01-19,11:00:00,2.12,1996,"1996-01-19 11:00:00"
1996-01-19,12:00:00,2.66,1996,"1996-01-19 12:00:00"
1996-01-19,13:00:00,3.51,1996,"1996-01-19 13:00:00"
1996-01-19,14:00:00,4.63,1996,"1996-01-19 14:00:00"
1996-01-19,15:00:00,5.73,1996,"1996-01-19 15:00:00"
1996-01-19,16:00:00,6.33,1996,"1996-01-19 16:00:00"
1996-01-19,17:00:00,6.43,1996,"1996-01-19 17:00:00"
1996-01-19,18:00:00,5.68,1996,"1996-01-19 18:00:00"
1996-01-19,19:00:00,4.46,1996,"1996-01-19 19:00:00"
1996-01-19,20:00:00,2.72,1996,"1996-01-19 20:00:00"
1996-01-19,21:00:00,0.99,1996,"1996-01-19 21:00:00"
1996-01-19,22:00:00,-0.53,1996,"1996-01-19 22:00:00"
1996-01-19,23:00:00,-1.63,1996,"1996-01-19 23:00:00"
1996-01-20,00:00:00,-1.94,1996,"1996-01-20 00:00:00"
1996-01-20,01:00:00,-1.4,1996,"1996-01-20 01:00:00"
1996-01-20,02:00:00,-0.42,1996,"1996-01-20 02:00:00"
1996-01-20,03:00:00,0.97,1996,"1996-01-20 03:00:00"
1996-01-20,04:00:00,2.15,1996,"1996-01-20 04:00:00"
1996-01-20,05:00:00,3.32,1996,"1996-01-20 05:00:00"
1996-01-20,06:00:00,3.76,1996,"1996-01-20 06:00:00"
1996-01-20,07:00:00,3.73,1996,"1996-01-20 07:00:00"
1996-01-20,08:00:00,3.29,1996,"1996-01-20 08:00:00"
1996-01-20,09:00:00,2.58,1996,"1996-01-20 09:00:00"
1996-01-20,10:00:00,1.97,1996,"1996-01-20 10:00:00"
1996-01-20,11:00:00,1.63,1996,"1996-01-20 11:00:00"
1996-01-20,12:00:00,1.67,1996,"1996-01-20 12:00:00"
1996-01-20,13:00:00,2.38,1996,"1996-01-20 13:00:00"
1996-01-20,14:00:00,3.28,1996,"1996-01-20 14:00:00"
1996-01-20,15:00:00,4.53,1996,"1996-01-20 15:00:00"
1996-01-20,16:00:00,5.67,1996,"1996-01-20 16:00:00"
1996-01-20,17:00:00,6.33,1996,"1996-01-20 17:00:00"
1996-01-20,18:00:00,6.22,1996,"1996-01-20 18:00:00"
1996-01-20,19:00:00,5.43,1996,"1996-01-20 19:00:00"
1996-01-20,20:00:00,4.08,1996,"1996-01-20 20:00:00"
1996-01-20,21:00:00,2.37,1996,"1996-01-20 21:00:00"
1996-01-20,22:00:00,0.58,1996,"1996-01-20 22:00:00"
1996-01-20,23:00:00,-0.88,1996,"1996-01-20 23:00:00"
1996-01-21,00:00:00,-1.67,1996,"1996-01-21 00:00:00"
1996-01-21,01:00:00,-1.75,1996,"1996-01-21 01:00:00"
1996-01-21,02:00:00,-1.12,1996,"1996-01-21 02:00:00"
1996-01-21,03:00:00,0.22,1996,"1996-01-21 03:00:00"
1996-01-21,04:00:00,1.63,1996,"1996-01-21 04:00:00"
1996-01-21,05:00:00,3.04,1996,"1996-01-21 05:00:00"
1996-01-21,06:00:00,4.01,1996,"1996-01-21 06:00:00"
1996-01-21,07:00:00,4.41,1996,"1996-01-21 07:00:00"
1996-01-21,08:00:00,4.29,1996,"1996-01-21 08:00:00"
1996-01-21,09:00:00,3.65,1996,"1996-01-21 09:00:00"
1996-01-21,10:00:00,2.8,1996,"1996-01-21 10:00:00"
1996-01-21,11:00:00,2.14,1996,"1996-01-21 11:00:00"
1996-01-21,12:00:00,1.69,1996,"1996-01-21 12:00:00"
1996-01-21,13:00:00,1.91,1996,"1996-01-21 13:00:00"
1996-01-21,14:00:00,2.56,1996,"1996-01-21 14:00:00"
1996-01-21,15:00:00,3.56,1996,"1996-01-21 15:00:00"
1996-01-21,16:00:00,4.82,1996,"1996-01-21 16:00:00"
1996-01-21,17:00:00,5.89,1996,"1996-01-21 17:00:00"
1996-01-21,18:00:00,6.38,1996,"1996-01-21 18:00:00"
1996-01-21,19:00:00,6.13,1996,"1996-01-21 19:00:00"
1996-01-21,20:00:00,5.32,1996,"1996-01-21 20:00:00"
1996-01-21,21:00:00,3.85,1996,"1996-01-21 21:00:00"
1996-01-21,22:00:00,2.07,1996,"1996-01-21 22:00:00"
1996-01-21,23:00:00,0.46,1996,"1996-01-21 23:00:00"
1996-01-22,00:00:00,-0.78,1996,"1996-01-22 00:00:00"
1996-01-22,01:00:00,-1.37,1996,"1996-01-22 01:00:00"
1996-01-22,02:00:00,-1.19,1996,"1996-01-22 02:00:00"
1996-01-22,03:00:00,-0.56,1996,"1996-01-22 03:00:00"
1996-01-22,04:00:00,0.9,1996,"1996-01-22 04:00:00"
1996-01-22,05:00:00,2.35,1996,"1996-01-22 05:00:00"
1996-01-22,06:00:00,3.57,1996,"1996-01-22 06:00:00"
1996-01-22,07:00:00,4.39,1996,"1996-01-22 07:00:00"
1996-01-22,08:00:00,4.68,1996,"1996-01-22 08:00:00"
1996-01-22,09:00:00,4.28,1996,"1996-01-22 09:00:00"
1996-01-22,10:00:00,3.52,1996,"1996-01-22 10:00:00"
1996-01-22,11:00:00,2.56,1996,"1996-01-22 11:00:00"
1996-01-22,12:00:00,1.98,1996,"1996-01-22 12:00:00"
1996-01-22,13:00:00,1.57,1996,"1996-01-22 13:00:00"
1996-01-22,14:00:00,1.74,1996,"1996-01-22 14:00:00"
1996-01-22,15:00:00,2.32,1996,"1996-01-22 15:00:00"
1996-01-22,16:00:00,3.27,1996,"1996-01-22 16:00:00"
1996-01-22,17:00:00,4.42,1996,"1996-01-22 17:00:00"
1996-01-22,18:00:00,5.32,1996,"1996-01-22 18:00:00"
1996-01-22,19:00:00,5.63,1996,"1996-01-22 19:00:00"
1996-01-22,20:00:00,5.47,1996,"1996-01-22 20:00:00"
1996-01-22,21:00:00,4.42,1996,"1996-01-22 21:00:00"
1996-01-22,22:00:00,3.06,1996,"1996-01-22 22:00:00"
1996-01-22,23:00:00,1.5,1996,"1996-01-22 23:00:00"
1996-01-23,00:00:00,0.03,1996,"1996-01-23 00:00:00"
1996-01-23,01:00:00,-0.91,1996,"1996-01-23 01:00:00"
1996-01-23,02:00:00,-1.39,1996,"1996-01-23 02:00:00"
1996-01-23,03:00:00,-1.13,1996,"1996-01-23 03:00:00"
1996-01-23,04:00:00,-0.15,1996,"1996-01-23 04:00:00"
1996-01-23,05:00:00,1.09,1996,"1996-01-23 05:00:00"
1996-01-23,06:00:00,2.51,1996,"1996-01-23 06:00:00"
1996-01-23,07:00:00,3.68,1996,"1996-01-23 07:00:00"
1996-01-23,08:00:00,4.22,1996,"1996-01-23 08:00:00"
1996-01-23,09:00:00,4.34,1996,"1996-01-23 09:00:00"
1996-01-23,10:00:00,3.81,1996,"1996-01-23 10:00:00"
1996-01-23,11:00:00,3,1996,"1996-01-23 11:00:00"
1996-01-23,12:00:00,2.09,1996,"1996-01-23 12:00:00"
1996-01-23,13:00:00,1.36,1996,"1996-01-23 13:00:00"
1996-01-23,14:00:00,1.14,1996,"1996-01-23 14:00:00"
1996-01-23,15:00:00,1.21,1996,"1996-01-23 15:00:00"
1996-01-23,16:00:00,1.81,1996,"1996-01-23 16:00:00"
1996-01-23,17:00:00,2.76,1996,"1996-01-23 17:00:00"
1996-01-23,18:00:00,3.72,1996,"1996-01-23 18:00:00"
1996-01-23,19:00:00,4.56,1996,"1996-01-23 19:00:00"
1996-01-23,20:00:00,4.78,1996,"1996-01-23 20:00:00"
1996-01-23,21:00:00,4.51,1996,"1996-01-23 21:00:00"
1996-01-23,22:00:00,3.65,1996,"1996-01-23 22:00:00"
1996-01-23,23:00:00,2.45,1996,"1996-01-23 23:00:00"
1996-01-24,00:00:00,1.17,1996,"1996-01-24 00:00:00"
1996-01-24,01:00:00,-0.01,1996,"1996-01-24 01:00:00"
1996-01-24,02:00:00,-0.75,1996,"1996-01-24 02:00:00"
1996-01-24,03:00:00,-0.93,1996,"1996-01-24 03:00:00"
1996-01-24,04:00:00,-0.44,1996,"1996-01-24 04:00:00"
1996-01-24,05:00:00,0.57,1996,"1996-01-24 05:00:00"
1996-01-24,06:00:00,1.71,1996,"1996-01-24 06:00:00"
1996-01-24,07:00:00,3,1996,"1996-01-24 07:00:00"
1996-01-24,08:00:00,4,1996,"1996-01-24 08:00:00"
1996-01-24,09:00:00,4.45,1996,"1996-01-24 09:00:00"
1996-01-24,10:00:00,4.39,1996,"1996-01-24 10:00:00"
1996-01-24,11:00:00,3.88,1996,"1996-01-24 11:00:00"
1996-01-24,12:00:00,3.09,1996,"1996-01-24 12:00:00"
1996-01-24,13:00:00,2.21,1996,"1996-01-24 13:00:00"
1996-01-24,14:00:00,1.52,1996,"1996-01-24 14:00:00"
1996-01-24,15:00:00,1.2,1996,"1996-01-24 15:00:00"
1996-01-24,16:00:00,1.27,1996,"1996-01-24 16:00:00"
1996-01-24,17:00:00,1.8,1996,"1996-01-24 17:00:00"
1996-01-24,18:00:00,2.58,1996,"1996-01-24 18:00:00"
1996-01-24,19:00:00,3.42,1996,"1996-01-24 19:00:00"
1996-01-24,20:00:00,3.91,1996,"1996-01-24 20:00:00"
1996-01-24,21:00:00,4.21,1996,"1996-01-24 21:00:00"
1996-01-24,22:00:00,3.98,1996,"1996-01-24 22:00:00"
1996-01-24,23:00:00,3.29,1996,"1996-01-24 23:00:00"
1996-01-25,00:00:00,2.39,1996,"1996-01-25 00:00:00"
1996-01-25,01:00:00,1.32,1996,"1996-01-25 01:00:00"
1996-01-25,02:00:00,0.46,1996,"1996-01-25 02:00:00"
1996-01-25,03:00:00,0.01,1996,"1996-01-25 03:00:00"
1996-01-25,04:00:00,-0.02,1996,"1996-01-25 04:00:00"
1996-01-25,05:00:00,0.6,1996,"1996-01-25 05:00:00"
1996-01-25,06:00:00,1.53,1996,"1996-01-25 06:00:00"
1996-01-25,07:00:00,2.67,1996,"1996-01-25 07:00:00"
1996-01-25,08:00:00,3.76,1996,"1996-01-25 08:00:00"
1996-01-25,09:00:00,4.52,1996,"1996-01-25 09:00:00"
1996-01-25,10:00:00,4.88,1996,"1996-01-25 10:00:00"
1996-01-25,11:00:00,4.68,1996,"1996-01-25 11:00:00"
1996-01-25,12:00:00,4.1,1996,"1996-01-25 12:00:00"
1996-01-25,13:00:00,3.19,1996,"1996-01-25 13:00:00"
1996-01-25,14:00:00,2.34,1996,"1996-01-25 14:00:00"
1996-01-25,15:00:00,1.56,1996,"1996-01-25 15:00:00"
1996-01-25,16:00:00,1.15,1996,"1996-01-25 16:00:00"
1996-01-25,17:00:00,1.18,1996,"1996-01-25 17:00:00"
1996-01-25,18:00:00,1.59,1996,"1996-01-25 18:00:00"
1996-01-25,19:00:00,2.21,1996,"1996-01-25 19:00:00"
1996-01-25,20:00:00,2.77,1996,"1996-01-25 20:00:00"
1996-01-25,21:00:00,3.23,1996,"1996-01-25 21:00:00"
1996-01-25,22:00:00,3.57,1996,"1996-01-25 22:00:00"
1996-01-25,23:00:00,3.35,1996,"1996-01-25 23:00:00"
1996-01-26,00:00:00,2.82,1996,"1996-01-26 00:00:00"
1996-01-26,01:00:00,2.15,1996,"1996-01-26 01:00:00"
1996-01-26,02:00:00,1.39,1996,"1996-01-26 02:00:00"
1996-01-26,03:00:00,0.73,1996,"1996-01-26 03:00:00"
1996-01-26,04:00:00,0.5,1996,"1996-01-26 04:00:00"
1996-01-26,05:00:00,0.55,1996,"1996-01-26 05:00:00"
1996-01-26,06:00:00,1.01,1996,"1996-01-26 06:00:00"
1996-01-26,07:00:00,1.81,1996,"1996-01-26 07:00:00"
1996-01-26,08:00:00,2.88,1996,"1996-01-26 08:00:00"
1996-01-26,09:00:00,3.78,1996,"1996-01-26 09:00:00"
1996-01-26,10:00:00,4.34,1996,"1996-01-26 10:00:00"
1996-01-26,11:00:00,4.6,1996,"1996-01-26 11:00:00"
1996-01-26,12:00:00,4.48,1996,"1996-01-26 12:00:00"
1996-01-26,13:00:00,3.85,1996,"1996-01-26 13:00:00"
1996-01-26,14:00:00,2.97,1996,"1996-01-26 14:00:00"
1996-01-26,15:00:00,2.08,1996,"1996-01-26 15:00:00"
1996-01-26,16:00:00,1.45,1996,"1996-01-26 16:00:00"
1996-01-26,17:00:00,1.15,1996,"1996-01-26 17:00:00"
1996-01-26,18:00:00,0.98,1996,"1996-01-26 18:00:00"
1996-01-26,19:00:00,1.19,1996,"1996-01-26 19:00:00"
1996-01-26,20:00:00,1.54,1996,"1996-01-26 20:00:00"
1996-01-26,21:00:00,2.15,1996,"1996-01-26 21:00:00"
1996-01-26,22:00:00,2.56,1996,"1996-01-26 22:00:00"
1996-01-26,23:00:00,2.83,1996,"1996-01-26 23:00:00"
1996-01-27,00:00:00,2.97,1996,"1996-01-27 00:00:00"
1996-01-27,01:00:00,2.63,1996,"1996-01-27 01:00:00"
1996-01-27,02:00:00,2.11,1996,"1996-01-27 02:00:00"
